"","X1","line","section_name","section_artist","song_name","artist_name","song_id"
"2601",2733,"'Til you tore it all up","Bridge","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2602",2734,"Running scared, I was there","Bridge","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2603",2735,"I remember it all too well","Bridge","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2604",2736,"And you call me up again","Bridge","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2605",2737,"Just to break me like a promise","Bridge","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2606",2738,"So casually cruel in the name of being honest","Bridge","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2607",2739,"I'm a crumpled up piece of paper lying here","Bridge","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2608",2740,"'Cause I remember it all, all, all","Bridge","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2609",2741,"Too well","Bridge","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2610",2742,"Time won't fly, it's like I'm paralyzed by it","Verse 4","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2611",2743,"I'd like to be my old self again, but I'm still trying to find it","Verse 4","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2612",2744,"After plaid shirt days and nights when you made me your own","Verse 4","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2613",2745,"Now you mail back my things and I walk home alone","Verse 4","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2614",2746,"But you keep my old scarf from that very first week","Verse 4","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2615",2747,"'Cause it reminds you of innocence and it smells like me","Verse 4","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2616",2748,"You can't get rid of it","Verse 4","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2617",2749,"'Cause you remember it all too well, yeah","Verse 4","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2618",2750,"'Cause there we are again when I loved you so","Chorus","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2619",2751,"Back before you lost the one real thing you've ever known","Chorus","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2620",2752,"It was rare, I was there","Chorus","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2621",2753,"I remember it all too well","Chorus","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2622",2754,"Wind in my hair, you were there","Outro","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2623",2755,"You remember it all","Outro","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2624",2756,"Down the stairs, you were there","Outro","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2625",2757,"You remember it all","Outro","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2626",2758,"It was rare, I was there","Outro","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2627",2759,"I remember it all too well","Outro","Taylor Swift","All Too Well (Taylor’s Version)","Taylor Swift",6688199
"2628",2760,"Build a fire and gather 'round the tree","Intro","Mark Hoyle & Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2629",2761,"Come and sing and dance to sausage rolls with me","Intro","Mark Hoyle & Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2630",2762,"Here we go, we are back","Intro","Mark Hoyle & Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2631",2763,"Trying to make history for charity","Intro","Mark Hoyle & Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2632",2764,"And may I introduce to you","Intro","Mark Hoyle & Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2633",2765,"Ed Sheeran and Sir Elton John","Intro","Mark Hoyle & Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2634",2766,"No pressure","Intro","Mark Hoyle & Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2635",2767,"Let’s have a party, it's Christmas Day","Verse 1","Mark Hoyle, Ed Sheeran, Roxanne Hoyle, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2636",2768,"Your mum's cooking turkey but been moanin’ since yesterday","Verse 1","Mark Hoyle, Ed Sheeran, Roxanne Hoyle, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2637",2769,"The presents are open and the bin bags are put away","Verse 1","Mark Hoyle, Ed Sheeran, Roxanne Hoyle, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2638",2770,"Just until Boxing Day","Verse 1","Mark Hoyle, Ed Sheeran, Roxanne Hoyle, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2639",2771,"(Let's dance, Merry Christmas)","Verse 1","Mark Hoyle, Ed Sheeran, Roxanne Hoyle, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2640",2772,"Get to the kitchen for sausage rolls","Verse 2","Elton John, Roxanne Hoyle with Mark Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2641",2773,"Kids, drop your toys and dance along to rock and roll","Verse 2","Elton John, Roxanne Hoyle with Mark Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2642",2774,"Everyone's here, and now the dog's got thе trifle bowl","Verse 2","Elton John, Roxanne Hoyle with Mark Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2643",2775,"This is pure family goals","Verse 2","Elton John, Roxanne Hoyle with Mark Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2644",2776,"Let's sing, Mеrry Christmas (Come on!)","Verse 2","Elton John, Roxanne Hoyle with Mark Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2645",2777,"The sausage rolls are on (Yes, mate)","Chorus","Ed Sheeran & Mark Hoyle, Mark Hoyle & Roxanne Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2646",2778,"And our family are back, joined as one","Chorus","Ed Sheeran & Mark Hoyle, Mark Hoyle & Roxanne Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2647",2779,"Ooh, we're havin' so much fun","Chorus","Ed Sheeran & Mark Hoyle, Mark Hoyle & Roxanne Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2648",2780,"While we're here, can we all spare a thought for the kids who have none?","Chorus","Ed Sheeran & Mark Hoyle, Mark Hoyle & Roxanne Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2649",2781,"Sausage rolls for everyone","Chorus","Ed Sheeran & Mark Hoyle, Mark Hoyle & Roxanne Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2650",2782,"(Aye, sausage rolls, come on!)","Chorus","Ed Sheeran & Mark Hoyle, Mark Hoyle & Roxanne Hoyle, All","Sausage Rolls For Everyone","LadBaby",7498372
"2651",2783,"Wishin’ that Christmas was here to stay","Verse 3","Ed Sheeran, Elton John, LadBaby, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2652",2784,"The last one was lovely, so I’m glad that it's come again","Verse 3","Ed Sheeran, Elton John, LadBaby, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2653",2785,"It won’t be the same this year since loved ones have passed away","Verse 3","Ed Sheeran, Elton John, LadBaby, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2654",2786,"We miss them every day","Verse 3","Ed Sheeran, Elton John, LadBaby, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2655",2787,"(Let's pray, Merry Christmas)","Verse 3","Ed Sheeran, Elton John, LadBaby, (All)","Sausage Rolls For Everyone","LadBaby",7498372
"2656",2788,"Comin' together for something good","Verse 4","Roxanne Hoyle, Mark Hoyle, Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2657",2789,"We're singing in PJs, but we’re helpin' the neighbourhood","Verse 4","Roxanne Hoyle, Mark Hoyle, Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2658",2790,"We came back with sausage rolls just like you knew we would","Verse 4","Roxanne Hoyle, Mark Hoyle, Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2659",2791,"And doesn't my mate look good?!","Verse 4","Roxanne Hoyle, Mark Hoyle, Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2660",2792,"Oh yeah, Merry Christmas","Verse 4","Roxanne Hoyle, Mark Hoyle, Ed Sheeran","Sausage Rolls For Everyone","LadBaby",7498372
"2661",2793,"I feel my hunger comes","Chorus","Mark Hoyle, Ed Sheeran & All","Sausage Rolls For Everyone","LadBaby",7498372
"2662",2794,"Every time the oven turns on","Chorus","Mark Hoyle, Ed Sheeran & All","Sausage Rolls For Everyone","LadBaby",7498372
"2663",2795,"Filled up with so much love","Chorus","Mark Hoyle, Ed Sheeran & All","Sausage Rolls For Everyone","LadBaby",7498372
"2664",2796,"Every pound for this song goes to helpin' the people along","Chorus","Mark Hoyle, Ed Sheeran & All","Sausage Rolls For Everyone","LadBaby",7498372
"2665",2797,"Sausage rolls for everyone (Yes, mate)","Chorus","Mark Hoyle, Ed Sheeran & All","Sausage Rolls For Everyone","LadBaby",7498372
"2666",2798,"Ah-ah-ah-ah","Bridge","All","Sausage Rolls For Everyone","LadBaby",7498372
"2667",2799,"Ah-ah-ah-ah","Bridge","All","Sausage Rolls For Everyone","LadBaby",7498372
"2668",2800,"Ah-ah-ah-ah","Bridge","All","Sausage Rolls For Everyone","LadBaby",7498372
"2669",2801,"Ah-ah-ah-ah","Bridge","All","Sausage Rolls For Everyone","LadBaby",7498372
"2670",2802,"It's Christmas time, sausage rolls and wine","Outro","All","Sausage Rolls For Everyone","LadBaby",7498372
"2671",2803,"We'll have a good night and a Merry Christmas","Outro","All","Sausage Rolls For Everyone","LadBaby",7498372
"2672",2804,"It's Christmas time, sausage rolls and wine","Outro","All","Sausage Rolls For Everyone","LadBaby",7498372
"2673",2805,"We'll have a good night and a Merry Christmas","Outro","All","Sausage Rolls For Everyone","LadBaby",7498372
"2674",2806,"It's Christmas time, sausage rolls and wine","Outro","All","Sausage Rolls For Everyone","LadBaby",7498372
"2675",2807,"We'll have a good night and a Merry Christmas","Outro","All","Sausage Rolls For Everyone","LadBaby",7498372
"2676",2808,"It's Christmas time, sausage rolls and wine","Outro","All","Sausage Rolls For Everyone","LadBaby",7498372
"2677",2809,"We'll have a good night and a Merry Christmas time","Outro","All","Sausage Rolls For Everyone","LadBaby",7498372
"2678",2810,"(It's Christmas)","Outro","All","Sausage Rolls For Everyone","LadBaby",7498372
"2679",2811,"(Murda on the beat, so it's not nice)","Intro","Chlöe","Have Mercy","Chlöe",6966100
"2680",2812,"Booty so big (Work), Lord, have mercy","Intro","Chlöe","Have Mercy","Chlöe",6966100
"2681",2813,"Why I keep bossing like I do (Work, work it, work it)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2682",2814,"Why I keep flossing like I do (Work, work it, work it)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2683",2815,"Why I keep saucing like I do (Work, work it, work it)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2684",2816,"Why it keep costing like it do (Work, work it, work it)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2685",2817,"All this ass up in my jeans (Work, work it, work it)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2686",2818,"You can't get up in between (Work, work it, work it)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2687",2819,"You tryna get a piece of me (Work, work it, work it)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2688",2820,"I can teach you a couple things (Lord, have mercy, work)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2689",2821,"Boy, you lookin' at me like I ain't give you no choice","Verse 1","Chlöe","Have Mercy","Chlöe",6966100
"2690",2822,"If I count to three, bet you be on your knees","Verse 1","Chlöe","Have Mercy","Chlöe",6966100
"2691",2823,"You wrapped 'round my hand like Cartier, oh","Verse 1","Chlöe","Have Mercy","Chlöe",6966100
"2692",2824,"You can't get this thickness out of your mind","Verse 1","Chlöe","Have Mercy","Chlöe",6966100
"2693",2825,"He say he like that Laffy Taffy","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2694",2826,"He so goofy, call me daddy","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2695",2827,"He go stupid, he go daffy","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2696",2828,"Introduce me to his papi","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2697",2829,"He can never live without me","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2698",2830,"I'm so real, I'm never cappin'","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2699",2831,"If he got it like that, like that","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2700",2832,"I can take it, take it there","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2701",2833,"'Cause my","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2702",2834,"Booty so big (Work), Lord, have mercy","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2703",2835,"Why I keep bossing like I do (Boss)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2704",2836,"Why I keep flossing like I do (Floss)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2705",2837,"Why I keep saucing like I do (Sauce)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2706",2838,"Why it keep costing like it do (Cost)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2707",2839,"All this ass up in my jeans","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2708",2840,"You can't get up in between","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2709",2841,"You tryna get a piece of me","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2710",2842,"I can teach you a couple things (Lord, have mercy)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2711",2843,"Why I keep bossing like I do (Boss)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2712",2844,"Why I keep flossing like I do (Floss)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2713",2845,"Why I keep saucing like I do (Sauce)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2714",2846,"Why it keep costing like it do (Cost)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2715",2847,"All this ass up in my jeans","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2716",2848,"You can't get up in between","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2717",2849,"You tryna get a piece of me","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2718",2850,"I can teach you a couple things","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2719",2851,"Like","Verse 2","Chlöe","Have Mercy","Chlöe",6966100
"2720",2852,"How to surf it, man, how to work it, man","Verse 2","Chlöe","Have Mercy","Chlöe",6966100
"2721",2853,"It's on purpose, I'm doin' it big","Verse 2","Chlöe","Have Mercy","Chlöe",6966100
"2722",2854,"Body language like speaking spanglish","Verse 2","Chlöe","Have Mercy","Chlöe",6966100
"2723",2855,"I'll educate ya how to do this shit","Verse 2","Chlöe","Have Mercy","Chlöe",6966100
"2724",2856,"Temporary, that's never rare-y","Verse 2","Chlöe","Have Mercy","Chlöe",6966100
"2725",2857,"I'm necessary, yeah, I am that bitch","Verse 2","Chlöe","Have Mercy","Chlöe",6966100
"2726",2858,"You can't get this thickness out of your mind","Verse 2","Chlöe","Have Mercy","Chlöe",6966100
"2727",2859,"He say he like that Laffy Taffy","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2728",2860,"He so goofy, call me daddy","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2729",2861,"He go stupid, he go daffy","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2730",2862,"Introduce me to his papi","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2731",2863,"He can never live without me","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2732",2864,"I'm so real, I'm never cappin'","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2733",2865,"If he got it like that, like that","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2734",2866,"I can take it, take it there","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2735",2867,"'Cause my","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2736",2868,"Booty so big (Work), Lord, have mercy","Pre-Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2737",2869,"Why I keep bossing like I do (I do)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2738",2870,"Why I keep flossing like I do (I do)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2739",2871,"Why I keep saucing like I do","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2740",2872,"Why it keep costing like it do","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2741",2873,"All this ass up in my jeans","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2742",2874,"You can't get up in between","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2743",2875,"You tryna get a piece of me","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2744",2876,"I can teach you a couple things","Chorus","Chlöe","Have Mercy","Chlöe",6966100
"2745",2877,"Why I keep bossing like I do (Boss)","Chorus","Chlöe","Have Mercy","Chlöe",6966100
